gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os07g0664500	-	7	28057781	28059098	+	1207	protein_coding	NAD(P)-binding domain containing protein	-
Os01g0828200	-	1	35433722	35435429	+	797	protein_coding	Hypothetical conserved gene	-
Os05g0470600	-	5	23093610	23095496	-	1887	protein_coding	Hypothetical protein	-
Os10g0434801	-	10	15493843	15494095	+	253	protein_coding	Hypothetical conserved gene	-
Os01g0108800	-	1	483887	486492	+	2372	protein_coding	Protein of unknown function DUF936, plant family protein	-
Os04g0629200	stellacyanin-like protein 2	4	32008449	32009263	+	725	protein_coding	Cupredoxin domain containing protein	Cu_bind_like
Os07g0202000	-	7	5497490	5498989	+	1500	protein_coding	UDP-glucuronosyl/UDP-glucosyltransferase family protein	UDPGT
Os04g0278200	-	4	11764702	11797975	+	4029	protein_coding	Hypothetical conserved gene	-
Os06g0187300	-	6	4409926	4411390	+	1410	protein_coding	Similar to RING-H2 finger protein ATL2C	-
Os04g0644700	-	4	32817477	32819752	+	1115	protein_coding	Coatomer, epsilon subunit domain containing protein	-
Os01g0127600	-	1	1515837	1516714	+	878	protein_coding	Similar to Bowman-Birk type proteinase inhibitor D-II precursor (IV)	-
Os02g0197125	-	2	5442003	5447054	-	2026	protein_coding	Hypothetical protein	-
Os09g0482400	80.2 KDA CLASS I HEAT SHOCK PROTEIN	9	18525590	18529774	-	2440	protein_coding	Similar to Heat shock protein 81-3	HATPase_c
Os09g0511300	-	9	19874674	19875632	+	959	protein_coding	Conserved hypothetical protein	-
Os05g0498900	RECEPTOR-LIKE CYTOPLASMIC KINASE 189	5	24569211	24571817	-	1802	protein_coding	Serine/threonine protein kinase domain containing protein	Pkinase_Tyr
Os11g0180900	-	11	4049330	4050752	+	1139	protein_coding	Myb transcription factor domain containing protein	Myb_DNA-binding
Os04g0494800	-	4	24740703	24742672	+	1806	protein_coding	Protein of unknown function DUF642 family protein	-
Os03g0730400	SERINE CARBOXYPEPTIDASE 19	3	29858907	29864431	+	1778	protein_coding	Similar to Serine carboxypeptidase	Peptidase_S10
Os02g0830700	-	2	35705713	35710799	-	1856	protein_coding	Leucine-rich repeat, N-terminal domain containing protein	Pkinase
Os02g0503500	-	2	17848182	17852559	-	1110	protein_coding	Similar to 3-oxoacyl-[acyl-carrier-protein] reductase, chloroplast precursor (EC 1.1.1.100) (3-ketoacyl-acyl carrier protein reductase)	-
Os04g0490866	-	4	24534521	24536242	-	1390	protein_coding	Hypothetical protein	Aa_trans
Os03g0232400	-	3	7018347	7019179	+	710	protein_coding	Phytosulfokine family protein	-
Os04g0559750	-	4	28046671	28048148	-	817	protein_coding	Hypothetical protein	-
Os11g0257700	-	11	8529786	8531343	+	956	protein_coding	Similar to SAM dependent carboxyl methyltransferase	-
Os04g0615800	ARGONAUTE 3	4	31247863	31249612	+	1750	protein_coding	Similar to H0525G02.5 protein	Piwi
ENSRNA049475971	U5	3	14738528	14738646	+	119	snRNA	U5 spliceosomal RNA	-
Os10g0406350	-	10	13882571	13885123	+	1634	protein_coding	Hypothetical gene	zf-Dof
Os02g0824900	-	2	35433662	35435812	-	1771	protein_coding	F-box domain, cyclin-like domain containing protein	-
Os08g0441900	-	8	21531338	21533813	-	987	protein_coding	Hypothetical conserved gene	-
Os12g0168100	ETHYLENE RESPONSE FACTOR 124	12	3437394	3440088	-	1521	protein_coding	Similar to AP2 domain containing protein RAP2.6 (Fragment)	-
Os05g0430700	-	5	21135258	21138615	-	1914	protein_coding	Protein of unknown function DUF803 family protein	DUF803
Os02g0670100	RECEPTOR-LIKE CYTOPLASMIC KINASE 82	2	27215205	27217721	-	1427	protein_coding	Similar to protein kinase APK1B	Pkinase_Tyr
Os12g0157066	-	12	2835557	2837551	+	1935	protein_coding	Hypothetical protein	B3
Os04g0588200	-	4	29719544	29729743	+	3624	protein_coding	Similar to emb2411 (embryo defective 2411); ATP binding / ATP-dependent DNA helicase/ DNA binding	-
Os05g0107101	-	5	409438	410437	-	1000	protein_coding	Conserved hypothetical protein	-
Os02g0652800	-	2	26323360	26326135	+	2016	protein_coding	Major facilitator superfamily MFS_1 protein	MFS_1
ENSRNA049473180	SNORD14	3	31181450	31181570	-	121	snoRNA	Small nucleolar RNA SNORD14	-
Os01g0647200	-	1	26086062	26088337	-	2276	protein_coding	Hypothetical conserved gene	-
EPlORYSAT000373869	tRNA-Lys (UUU)	Pt	1363	3938	-	72	tRNA	-	-
Os07g0145400	-	7	2313447	2318963	-	4033	protein_coding	Protein kinase, core domain containing protein	Pkinase_Tyr
Os11g0323860	-	11	12226617	12227793	-	638	protein_coding	Hypothetical conserved gene	-
Os07g0452600	-	7	15614582	15616817	+	754	protein_coding	Hypothetical conserved gene	-
Os08g0553300	-	8	27684127	27685646	+	1426	protein_coding	Hypothetical conserved gene	-
Os05g0478400	WRKY GENE 48	5	23529423	23530499	-	1077	protein_coding	Similar to WRKY transcription factor 48	WRKY
Os02g0640401	-	2	25698500	25698889	+	390	protein_coding	Hypothetical genes	-
Os03g0648800	GRX-like protein 7, glutaredoxin-like protein 7	3	25139612	25140600	-	989	protein_coding	Thioredoxin fold domain containing protein	-
Os09g0468150	-	9	17785710	17786769	-	1060	protein_coding	Epsin-like, N-terminal domain containing protein	-
Os04g0494950	-	4	24746952	24748506	+	1326	protein_coding	Similar to OSIGBa0103O01.12 protein	-
Os07g0241050	-	7	7839012	7840193	-	1111	protein_coding	Hypothetical protein	UDPGT
Os08g0439000	phosphofructokinase 7	8	21324677	21330254	-	3395	protein_coding	Similar to pyrophosphate--fructose 6-phosphate 1-phosphotransferase	PFK
Os03g0296200	-	3	10366901	10368154	+	895	protein_coding	Conserved hypothetical protein	-
Os10g0536700	class III peroxidase 128	10	20900132	20902329	+	1421	protein_coding	Similar to Peroxidase 1	-
Os01g0913600	-	1	39822035	39823763	-	1084	protein_coding	Similar to Rho GDP-dissociation inhibitor 1 (Rho GDI-1) (AtRhoGDI1)	-
Os08g0499100	-	8	24633503	24637192	+	3457	protein_coding	ATPase, AAA+ type, core domain containing protein	-
Os12g0149300	glycosyltransferase 3	12	2433326	2434865	-	1540	protein_coding	Similar to galactosyl transferase GMA12/MNN10 family protein	-
Os09g0241100	OsWD40-166	9	3120345	3125131	+	2854	protein_coding	Similar to nucleotide binding	WD40
Os06g0226500	BRASSINOSTEROID UPREGULATED 1	6	6556697	6557748	+	798	protein_coding	Helix-loop-helix protein, Brassinosteroid signalin	-
Os01g0208400	-	1	5875794	5877849	-	2056	protein_coding	Similar to peptide-N4-asparagine amidase A	-
Os07g0670200	-	7	28339687	28340470	+	784	protein_coding	C2 calcium-dependent membrane targeting domain containing protein	C2
Os08g0510101	-	8	25310647	25311749	-	901	protein_coding	Similar to polygalacturonase inhibitor 1	-
Os08g0552100	-	8	27655402	27656790	+	1389	protein_coding	Hypothetical conserved gene	-
Os10g0133600	-	10	2099188	2099823	-	636	protein_coding	Protein kinase-like domain containing protein	-
Os01g0654800	-	1	26565249	26565524	+	276	protein_coding	Conserved hypothetical protein	-
Os06g0493600	PHOSPHATE TRANSPORTER 1;3	6	17130109	17134973	+	2880	protein_coding	Phosphate (Pi) transporter, Pi homeostasi	SPX
ENSRNA049464427	Intron_gpII	12	20508859	20508992	+	134	sense_intronic	Group II catalytic intron	-
Os12g0441600	-	12	14750544	14752232	-	1131	protein_coding	O-methyltransferase, family 2 domain containing protein	-
Os01g0540300	-	1	19853580	19854168	-	270	protein_coding	Rac-like GTP-binding protein 2	-
Os08g0414500	-	8	19814567	19815027	-	461	protein_coding	Hypothetical conserved gene	-
Os02g0788133	-	2	33490232	33491122	-	796	protein_coding	Similar to Thioredoxin	-
Os12g0126100	-	12	1263484	1265342	-	876	protein_coding	Similar to GDSL-like Lipase/Acylhydrolase family protein, expressed	Lipase_GDSL
Os04g0295500	-	4	12997753	12999822	-	1720	protein_coding	Conserved hypothetical protein	-
Os03g0264800	-	3	8720259	8728315	-	3216	protein_coding	Similar to ATPase, AAA family protein, expressed	AAA
Os03g0793600	-	3	33010944	33014444	+	1757	protein_coding	Similar to type I inositol-1,4,5-trisphosphate 5-phosphatase CVP2	Exo_endo_phos
Os01g0233500	CYCLIN-A1-1	1	7389373	7393708	-	2073	protein_coding	Cyclin	Cyclin_C
Os02g0118875	-	2	991320	991828	+	509	protein_coding	NB-ARC domain containing protein	NB-ARC
ENSRNA049473568	snoZ199	4	29151577	29151651	+	75	snoRNA	Small nucleolar RNA Z199	-
Os08g0143600	OsDAD1;2, DAD1;2	8	2405904	2407588	+	1685	protein_coding	Similar to Avr9/Cf-9 rapidly elicited protein 14 (Fragment)	Lipase_3
Os01g0605500	KIN8A	1	23850922	23854484	-	2553	protein_coding	Kinesin, motor region domain containing protein	Kinesin
Os06g0527300	CYCLIC NUCLEOTIDE GATED CHANNEL 13	6	19560072	19562846	+	999	protein_coding	Similar to cDNA clone:J023078M02, full insert sequence	Ion_trans
Os05g0475700	MAJOR FACILITATOR SUPERFAMILY 3	5	23386856	23388968	+	2113	protein_coding	Nodulin-like domain containing protein	-
Os09g0286300	-	9	6368337	6371361	-	2126	protein_coding	Hypothetical conserved gene	-
Os04g0588700	MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 7	4	29754938	29762118	+	4248	protein_coding	ABC transporter-like domain containing protein	ABC_tran
Os12g0245800	-	12	8078681	8081249	+	1133	protein_coding	Conserved hypothetical protein	-
Os08g0462900	-	8	22715246	22716410	-	1165	protein_coding	Protein of unknown function DUF716 family protein	-
Os10g0458900	-	10	16852034	16853554	-	1521	protein_coding	Exostosin-like family protein	-
Os03g0287500	-	3	9934970	9940040	-	2331	protein_coding	Hypothetical protein	-
Os02g0106300	-	2	350795	354294	-	2993	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os01g0650200	GDSL ESTERASE/LIPASE PROTEIN 21	1	26249386	26274184	+	4763	protein_coding	Lipase, GDSL domain containing protein	-
Os06g0109000	-	6	530667	531989	-	1323	protein_coding	Phosphoglycerate mutase domain containing protein	-
Os03g0773000	-	3	32028145	32029878	-	1734	protein_coding	Protein of unknown function DUF1005 family protein	-
Os09g0548100	F-box protein 502	9	21673765	21674236	+	472	protein_coding	Conserved hypothetical protein	-
Os01g0301100	-	1	11070897	11071960	+	923	protein_coding	Conserved hypothetical protein	-
Os02g0618400	MULTIPASS	2	24580457	24582527	-	1382	protein_coding	R2R3-type MYB transcription factor, Adaptive growth regulatio	Myb_DNA-binding
Os04g0676800	-	4	34564384	34566060	-	1477	protein_coding	Conserved hypothetical protein	-
Os03g0144300	-	3	2466460	2468340	+	1881	protein_coding	Similar to Xyloglucan galactosyltransferase KATAMARI 1 (EC 2.4.1.-) (MURUS3 protein)	-
Os07g0573400	-	7	23178224	23182807	+	2551	protein_coding	Protein of unknown function DUF239, plant domain containing protein	-
Os02g0728001	b-ZIP TRANSCRIPTION FACTOR 22	2	30295603	30296265	+	663	protein_coding	Similar to G-box-binding factor 1	bZIP_1
Os01g0943000	-	1	41450316	41452427	+	1026	protein_coding	Hypothetical conserved gene	-
Os11g0245466	-	11	7810223	7810985	-	763	protein_coding	Conserved hypothetical protein	-
Os05g0206000	C-TERMINALLY ENCODED PEPTIDE 14	5	6576138	6576687	+	550	protein_coding	Conserved hypothetical protein	-
ENSRNA049473384	MIR171_1	4	31713470	31713570	-	101	pre_miRNA	microRNA MIR171_1	-
Os02g0731200	MADS BOX GENE 57	2	30456666	30462759	+	1384	protein_coding	MADS-box transcription factor, Cold tolerance, Control of tillerin	SRF-TF
Os01g0388101	-	1	16327940	16328374	-	435	protein_coding	Similar to Cytochrome P450 monooxygenase	-
Os05g0452151	-	5	22184613	22188116	-	1806	protein_coding	Hypothetical protein	-
Os11g0159900	-	11	2904929	2905975	+	1047	protein_coding	Protein of unknown function DUF241, plant domain containing protein	-
Os10g0545600	-	10	21323071	21327370	-	1869	protein_coding	Similar to transposon protein	-
Os04g0195100	F-box protein 185	4	6520533	6522270	-	1628	protein_coding	Cyclin-like F-box domain containing protein	-
Os08g0552000	-	8	27652529	27654345	+	1569	protein_coding	Hypothetical conserved gene	-
Os10g0190500	-	10	6272649	6276597	-	2712	protein_coding	Protein of unknown function DUF594 family protein	-
Os06g0642650	-	6	26162546	26164599	-	1312	protein_coding	Hypothetical conserved gene	-
Os04g0494900	-	4	24744700	24746565	+	1595	protein_coding	Similar to Unidentified precursor	-
Os11g0437800	-	11	14286671	14287154	+	484	protein_coding	2OG-Fe(II) oxygenase domain containing protein	2OG-FeII_Oxy
Os10g0439100	EXPA27	10	15751894	15753575	+	1159	protein_coding	Similar to cDNA clone:002-180-G03, full insert sequence	-
Os09g0426500	USUALLY MULTIPLE ACIDS MOVE IN AND OUT TRANSPORTER 14	9	15464740	15468833	-	1425	protein_coding	Similar to Integral membrane protein DUF6 containing protein	DUF6
Os03g0644600	-	3	24865500	24866379	-	880	protein_coding	Protein of unknown function DUF761, plant domain containing protein	-
Os02g0554900	PROTEIN DISULFIDE ISOMERASE-LIKE 1;3, PROTEIN DISULFIDE ISOMERASE-LIKE 1-3, PDI-like protein 1-3	2	20957207	20961970	-	1957	protein_coding	Similar to Protein disulfide isomerase (Fragment)	-
Os11g0102200	PHOT1B	11	79395	94104	+	3342	protein_coding	Similar to NPH1-1	Pkinase
Os02g0702700	-	2	28964928	28965942	+	1015	protein_coding	Conserved hypothetical protein	-
Os10g0533500	beta-Carotene Hydroxylase 3, carotene beta-ring hydroxylase 2	10	20744421	20746446	+	1172	protein_coding	Similar to Beta-ring hydroxylase (Fragment)	-
Os01g0200600	ETHYLENE RESPONSE FACTOR 39	1	5454772	5455667	-	896	protein_coding	Similar to Avr9/Cf-9 rapidly elicited protein 111A	AP2
Os01g0885900	ETHYLENE RESPONSE FACTOR 17	1	38489459	38490169	+	711	protein_coding	Similar to transcriptional factor TINY	AP2
Os10g0476500	-	10	17751639	17753316	-	1585	protein_coding	Conserved hypothetical protein	-
Os11g0584100	F-box protein 616	11	22068104	22070310	+	2097	protein_coding	Cyclin-like F-box domain containing protein	DUF295
Os01g0222300	-	1	6694030	6696795	-	1453	protein_coding	Conserved hypothetical protein	-
Os02g0601000	-	2	23513097	23513707	+	611	protein_coding	Conserved hypothetical protein	-
Os04g0461800	DEEP WATER TOLERANCE 2	4	23078330	23081438	-	2748	protein_coding	Actin-binding FH2 domain containing protein	FH2
Os03g0253200	-	3	8087161	8088952	+	1792	protein_coding	Similar to WAG1; kinase	Pkinase
Os02g0433900	-	2	13772039	13773406	-	1368	protein_coding	Conserved hypothetical protein	-
Os10g0497300	a 794-aa protein with 17 PPR motifs, pentatricopeptide repeat protein 6, pentatricopeptide repeat protein 794, pentatricopeptide repeat motif containing gene 5, PPR motif-containing gene 5	10	18935690	18942571	+	4748	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os04g0173800	-	4	5005112	5006206	-	1095	protein_coding	Lectin precursor (Agglutinin)	-
Os05g0369800	-	5	17776218	17778528	-	692	protein_coding	Hypothetical conserved gene	-
Os09g0126600	-	9	2048654	2049739	+	1086	protein_coding	Conserved hypothetical protein	-
Os09g0455300	basic helix-loop-helix protein 120	9	17132211	17133470	+	1260	protein_coding	Similar to INDEHISCENT protein	HLH
Os03g0748100	-	3	30788424	30789445	+	1022	protein_coding	Similar to Short-chain type dehydrogenase/reductase (EC 1.-.-.-)	-
Os07g0119100	-	7	1023878	1026370	+	483	protein_coding	Hypothetical conserved gene	-
Os03g0566600	-	3	20484942	20487487	+	1158	protein_coding	Methyltransferase FkbM domain containing protein	-
Os03g0645900	9-CIS-EPOXYCAROTENOID DIOXYGENASE 1	3	24959201	24961260	+	2060	protein_coding	Carotenoid oxygenase family protein	RPE65
Os10g0176300	-	10	5278190	5278771	+	582	protein_coding	Conserved hypothetical protein	-
Os05g0417251	-	5	20440882	20441717	+	836	protein_coding	Hypothetical gene	-
Os01g0653100	trichome birefringence-like 58	1	26414917	26418855	-	1413	protein_coding	Conserved hypothetical protein	-
Os01g0283600	-	1	10144374	10146312	+	981	protein_coding	Similar to Cinnamoyl CoA reductase	Epimerase
Os12g0552900	-	12	22477070	22481284	-	3255	protein_coding	NB-ARC domain containing protein	NB-ARC
Os03g0288900	-	3	9999638	10002736	+	2136	protein_coding	Hypothetical protein	-
Os09g0297900	-	9	7233384	7234196	-	813	protein_coding	Conserved hypothetical protein	-
Os06g0610500	POWDERY-MILDEW-RESISTANCE GENE O_	6	24332015	24336928	-	2052	protein_coding	Similar to Mlo family protein	-
Os07g0480900	endosperm-specific gene 106	7	17496502	17498002	+	1415	protein_coding	Similar to Cysteine protease (Fragment)	Peptidase_C1
Os01g0946100	OsWD40-31	1	41582224	41583931	+	1708	protein_coding	WD40 repeat-like domain containing protein	-
Os04g0456300	-	4	22822633	22822926	+	294	protein_coding	Similar to H0523F07.7 protein	-
Os04g0128900	YUCCA-LIKE GENE 7	4	1813960	1816070	-	2016	protein_coding	Flavin monooxygenase-like enzyme, Auxin biosynthesi	FMO-like
Os01g0770100	-	1	32484736	32489971	-	1455	protein_coding	O-acyltransferase, WSD1, N-terminal domain containing protein	-
Os02g0152800	-	2	2913665	2919109	-	1640	protein_coding	RNA polymerase Rpb1, domain 1 containing protein	-
Os10g0435400	MATH-BTB protein 44, MDC protein with a BTB domain 44, MDC protein having BTB domain 44	10	15514723	15519165	-	3515	protein_coding	TRAF-type domain containing protein	BTB
Os04g0516200	G1 LIKE PROTEIN 4	4	25790019	25791505	-	986	protein_coding	Protein of unknown function DUF640 domain containing protein	-
Os02g0551600	-	2	20776247	20777084	+	838	protein_coding	Conserved hypothetical protein	-
Os05g0162800	-	5	3679907	3681238	-	667	protein_coding	SANT domain, DNA binding domain containing protein	Myb_DNA-binding
